Trend data for Model:	
Model time base:		1
Plot duration (secs):		14400

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1005:ControllerOutput		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		%		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																						
0		3.789464		3.78675		40.97492		11.9256		12.0965		54		22.97217		22.96308		79.42691		54.02393		54		12.0965		39.95633		40		22.96308		98.24007		98.45735		54.94209		52.85818		52.79315		62.01056		35.31593		35.3		98.45735		48.50288		48.51		52.79315
1		3.7874		3.78675		40.37277		12.04122		11.54985		54.91019		22.99509		22.97763		79.41735		53.88675		54		11.54985		39.95869		40		22.96378		98.22531		98.22525		54.94674		52.83428		52.83073		61.48122		35.31643		35.3		98.46483		48.5064		48.51		52.82833
2		3.788241		3.78675		40.61838		12.00683		11.877		55.25175		22.9419		22.9733		79.46368		53.96888		54		11.877		39.98211		40		22.97079		98.21044		98.19012		54.9473		52.88936		52.87077		62.17268		35.30778		35.3		98.34081		48.49534		48.51		52.71779
3		3.786441		3.78675		40.09348		11.88465		11.96049		55.44113		22.96332		22.9791		79.45086		53.98987		54		11.96049		39.96698		40		22.96624		98.29683		98.28534		54.95103		52.79593		52.96111		53.3495		35.29874		35.3		98.21115		48.50886		48.51		52.85304
4		3.78276		3.78675		39.01949		12.00872		11.86601		55.21388		22.97209		22.97111		79.43556		53.9662		54		11.86601		39.9812		40		22.9705		98.18605		98.47877		55.00169		52.85462		52.89583		59.26001		35.28583		35.3		98.0253		48.50954		48.51		52.85983
5		3.78795		3.78675		40.53321		11.87043		11.99229		55.46579		23.00914		22.9846		79.41258		53.99793		54		11.99229		39.98426		40		22.97141		98.28133		98.09816		54.91834		52.84396		53.09116		49.35786		35.29423		35.3		98.14581		48.50803		48.51		52.84481
6		3.787045		3.78675		40.2695		12.02129		11.97159		55.29328		22.94887		22.96811		79.45126		53.99276		54		11.97159		39.97659		40		22.96909		98.23902		98.38377		54.97517		52.82839		52.95672		55.03633		35.3039		35.3		98.28566		48.52612		48.51		53.02573
7		3.786555		3.78675		40.1264		12.01365		12.25263		55.61302		22.99876		22.97904		79.41444		54.06324		54		12.25263		40.01444		40		22.98044		98.21673		98.33201		54.97376		52.86462		53.12851		48.48185		35.30832		35.3		98.35003		48.50925		48.51		52.8571
8		3.788357		3.78675		40.65195		12.04395		12.20279		55.52849		22.97008		22.95797		79.42022		54.05073		54		12.20279		39.95326		40		22.96206		98.16814		98.48064		55.01187		52.8488		52.96206		55.69047		35.29726		35.3		98.19156		48.53093		48.51		53.07389
9		3.785711		3.78675		39.88039		11.92512		11.94696		55.40819		22.92584		22.96908		79.47141		53.9865		54		11.94696		39.97899		40		22.96977		98.22727		98.55833		55.02021		52.98303		52.72364		73.50901		35.30495		35.3		98.30329		48.52758		48.51		53.04051
10		3.785007		3.78675		39.67485		11.98844		11.77324		55.15889		22.92942		22.96		79.46152		53.94293		54		11.77324		39.96809		40		22.96648		98.25723		98.21459		54.95547		52.98033		52.93516		63.23702		35.30918		35.3		98.36412		48.50989		48.51		52.86364
11		3.785637		3.78675		39.85872		11.89819		12.16105		55.63325		22.95085		22.96386		79.44538		54.04029		54		12.16105		39.90329		40		22.94701		98.30979		98.12216		54.92884		52.91035		52.97871		57.83635		35.29508		35.3		98.1606		48.50397		48.51		52.80446
12		3.784897		3.78675		39.64276		11.9926		11.71961		55.10756		22.95275		22.98103		79.45827		53.92951		54		11.71961		40.00611		40		22.97787		98.23649		98.19485		54.94987		52.95123		52.81609		67.61497		35.30126		35.3		98.24921		48.50233		48.51		52.78802
13		3.785726		3.78675		39.88446		11.82198		11.99114		55.556		23.00009		22.97249		79.41175		53.99767		54		11.99114		39.93862		40		22.95761		98.3846		98.38977		54.95608		52.9505		52.8503		65.98113		35.28929		35.3		98.07676		48.4958		48.51		52.72269
14		3.785743		3.78675		39.88937		12.10109		12.12689		55.43697		23.0028		22.97342		79.40567		54.03173		54		12.12689		39.96783		40		22.96636		98.08525		98.21424		54.97397		52.8418		52.88757		58.97735		35.30806		35.3		98.34709		48.50423		48.51		52.807
15		3.787506		3.78675		40.40386		11.83259		12.18961		55.75084		22.96964		22.97073		79.43498		54.0475		54		12.18961		39.92983		40		22.95494		98.43825		98.20214		54.91258		52.79263		52.9219		54.96642		35.30589		35.3		98.31566		48.5139		48.51		52.90373
16		3.788511		3.78675		40.69703		11.94073		11.8713		55.33738		22.95842		22.98754		79.45915		53.96763		54		11.8713		39.95404		40		22.9622		98.26245		98.35015		54.9638		52.79949		52.94728		54.0487		35.31347		35.3		98.42506		48.50215		48.51		52.78622
17		3.785928		3.78675		39.94355		12.11416		12.05377		55.36339		22.94573		22.96843		79.45506		54.0134		54		12.05377		39.9982		40		22.97544		98.19908		98.29109		54.96534		52.79703		52.81538		60.2573		35.30974		35.3		98.37162		48.49932		48.51		52.7579
18		3.786736		3.78675		40.17923		12.09377		12.08716		55.40177		22.99414		22.984		79.42403		54.02177		54		12.08716		39.9586		40		22.96355		98.19441		98.4608		55.00117		52.79292		53.04774		48.8822		35.30602		35.3		98.31891		48.50807		48.51		52.84543
19		3.785445		3.78675		39.80258		11.92995		11.93754		55.40179		22.95853		22.9547		79.43307		53.98423		54		11.93754		39.97121		40		22.96732		98.37384		98.4333		54.96659		52.76284		52.81881		58.39424		35.29387		35.3		98.1438		48.50618		48.51		52.8265
20		3.784342		3.78675		39.48069		11.9994		12.17043		55.57662		22.98198		22.98403		79.4387		54.04269		54		12.17043		39.96648		40		22.9659		98.16171		98.457		55.00104		52.76621		52.92737		53.33738		35.28923		35.3		98.07615		48.49057		48.51		52.67033
21		3.789541		3.78675		40.99708		12.03117		12.13543		55.53182		22.94924		22.98215		79.46909		54.03387		54		12.13543		40.05261		40		22.99175		98.15175		98.41858		54.99888		52.76087		52.8068		58.8162		35.31461		35.3		98.44222		48.51205		48.51		52.88525
22		3.786813		3.78675		40.20163		11.99185		12.29143		55.7348		22.98111		22.96202		79.42062		54.073		54		12.29143		39.9954		40		22.97457		98.36661		98.23829		54.93608		52.77051		52.90129		54.70917		35.29859		35.3		98.21174		48.50986		48.51		52.86336
23		3.78711		3.78675		40.28803		12.02279		12.10066		55.52919		22.979		22.97114		79.42852		54.0251		54		12.10066		39.95051		40		22.96108		98.1314		98.35855		54.9946		52.81572		53.05563		49.44977		35.30989		35.3		98.37478		48.50415		48.51		52.80627
24		3.787555		3.78675		40.41779		11.84964		11.71666		55.30202		22.94445		22.95449		79.44466		53.92876		54		11.71666		39.99909		40		22.97564		98.38394		98.29898		54.946		52.82767		52.88286		58.29778		35.30411		35.3		98.29194		48.50198		48.51		52.78449
25		3.786116		3.78675		39.99824		12.1247		11.95537		55.27194		22.96733		22.96821		79.43468		53.98869		54		11.95537		39.95001		40		22.96091		98.1127		98.23685		54.98143		52.85014		52.84678		61.05575		35.30029		35.3		98.23732		48.52679		48.51		53.03271
26		3.786791		3.78675		40.1949		11.77492		11.91004		55.55512		22.96424		22.96794		79.43585		53.97735		54		11.91004		39.98688		40		22.97195		98.36071		98.20825		54.93609		52.84779		52.81201		62.58954		35.29128		35.3		98.10774		48.51236		48.51		52.88843
27		3.787287		3.78675		40.33965		12.02492		11.71793		55.1147		22.97731		22.98292		79.43675		53.92918		54		11.71793		39.95279		40		22.96172		98.15681		98.23016		54.97258		52.84207		52.92296		56.99813		35.31887		35.3		98.50569		48.50973		48.51		52.86212
28		3.787218		3.78675		40.31976		11.9474		12.00234		55.47827		23.0007		22.96862		79.40125		54.00056		54		12.00234		39.94015		40		22.9579		98.29022		98.37945		54.98142		52.96253		52.84627		66.45443		35.31722		35.3		98.483		48.50688		48.51		52.83358
29		3.786987		3.78675		40.25232		11.93477		11.8846		55.35318		23.01284		22.95977		79.38031		53.97106		54		11.8846		39.97472		40		22.96826		98.3324		98.10166		54.92864		52.88944		53.06916		52.2749		35.30864		35.3		98.35975		48.50845		48.51		52.84937
30		3.788643		3.78675		40.73527		12.05604		12.1083		55.46399		22.9477		22.9791		79.45531		54.02721		54		12.1083		39.93853		40		22.95738		98.18097		98.10135		54.95254		52.89993		52.92708		59.56365		35.30337		35.3		98.28384		48.51062		48.51		52.87106
31		3.787132		3.78675		40.29461		11.8503		11.94939		55.50482		23.03144		22.97615		79.37458		53.98735		54		11.94939		40.00797		40		22.9782		98.36727		98.314		54.96169		52.89435		52.94186		58.61242		35.31068		35.3		98.39028		48.51659		48.51		52.93073
32		3.788086		3.78675		40.57288		12.00168		11.98064		55.38798		22.97823		22.95974		79.40594		53.99522		54		11.98064		39.95272		40		22.96161		98.27152		98.23709		54.96601		52.85601		52.96441		55.68106		35.30758		35.3		98.34628		48.51723		48.51		52.93717
33		3.785845		3.78675		39.91905		11.92501		11.53664		54.99892		22.98001		22.97118		79.41721		53.88384		54		11.53664		39.99592		40		22.97456		98.29699		98.54151		55.01529		52.82588		53.00125		52.46646		35.31163		35.3		98.40542		48.51085		48.51		52.8734
34		3.786773		3.78675		40.18972		11.94303		11.88396		55.32177		22.98087		22.97294		79.41817		53.97104		54		11.88396		39.9218		40		22.95231		98.33017		98.44219		54.99244		52.92456		52.95482		59.44132		35.29953		35.3		98.23139		48.5007		48.51		52.77189
35		3.787329		3.78675		40.35178		11.94368		12.14736		55.60757		22.94257		22.95727		79.43718		54.03712		54		12.14736		40.05982		40		22.9937		98.29121		98.12349		54.94773		52.92728		52.98169		58.28704		35.29266		35.3		98.13276		48.50914		48.51		52.85631
36		3.787571		3.78675		40.42248		12.25616		12.28339		55.45588		22.95548		22.95678		79.42564		54.07119		54		12.28339		39.95575		40		22.96246		98.0716		97.91837		54.9509		52.8712		52.81808		63.44809		35.31056		35.3		98.39045		48.51126		48.51		52.87746
37		3.784868		3.78675		39.63416		11.81714		11.84577		55.41436		22.96404		22.96592		79.4272		53.96139		54		11.84577		40.00414		40		22.97697		98.38537		98.20113		54.94649		52.82595		52.81379		61.48608		35.29656		35.3		98.18836		48.51136		48.51		52.87848
38		3.78547		3.78675		39.8098		11.98059		12.023		55.43182		22.98287		22.95589		79.3989		54.00591		54		12.023		39.93567		40		22.9564		98.23639		98.32447		54.99113		52.88079		52.77844		65.79949		35.27547		35.3		97.88471		48.50558		48.51		52.82075
39		3.78648		3.78675		40.10431		11.91742		12.20575		55.67349		22.99192		22.95384		79.38782		54.05181		54		12.20575		40.01158		40		22.97917		98.21191		98.00731		54.93513		52.84889		52.92036		57.45231		35.3124		35.3		98.41586		48.51093		48.51		52.87424
40		3.789682		3.78675		41.03847		11.98742		12.45605		55.8917		22.98227		22.96015		79.40339		54.11458		54		12.45605		39.97687		40		22.96874		98.31122		98.16103		54.94632		52.86828		53.02509		53.34735		35.30149		35.3		98.259		48.51423		48.51		52.90725
41		3.787982		3.78675		40.54276		12.01973		11.75351		55.15614		22.95303		22.97566		79.4489		53.93827		54		11.75351		39.95573		40		22.96239		98.27698		98.35049		54.98539		52.85214		52.7769		64.42783		35.28584		35.3		98.03391		48.50126		48.51		52.77764
42		3.783922		3.78675		39.35849		11.92922		11.81754		55.31173		22.98457		22.97209		79.41442		53.95435		54		11.81754		40.01057		40		22.97882		98.24306		98.05955		54.93908		52.8503		52.75463		65.42266		35.3093		35.3		98.37155		48.51193		48.51		52.88435
