Trend data for Model:	
Model time base:		12
Plot duration (secs):		3444

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1005:ControllerOutput		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		%		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																						
0		3.789464		3.78675		40.97492		11.9256		12.0965		54		22.97217		22.96308		79.42691		54.02393		54		12.0965		39.95633		40		22.96308		98.24007		98.45735		54.94209		52.85818		52.79315		62.01056		35.31593		35.3		98.45735		48.50288		48.51		52.79315
12		3.788514		3.78675		40.69757		12.17156		12.13644		55.37908		23.01981		23.06106		79.51801		54.03397		54		12.13644		40.0048		40		23.10278		98.12136		98.37003		54.99221		52.8909		53.00008		55.98685		35.29233		35.3		98.11795		48.52551		48.51		53.01957
24		3.787026		3.78675		40.26399		11.9756		11.93718		55.39657		23.04088		23.13835		79.62836		53.98398		54		11.93718		39.92793		40		22.87948		98.18581		98.10408		54.95273		52.94362		52.90882		63.12172		35.28982		35.3		98.08585		48.50691		48.51		52.83373
36		3.785583		3.78675		39.84345		11.91866		11.73483		55.2453		23.02542		23.09213		79.60521		53.93319		54		11.73483		39.90452		40		22.81103		98.27989		98.28351		54.99014		52.95331		52.83725		66.88123		35.28402		35.3		98.00572		48.50436		48.51		52.80839
48		3.787312		3.78675		40.3481		12.05691		12.08023		55.43169		22.97021		22.93652		79.52697		54.01991		54		12.08023		39.99165		40		23.06301		98.22727		98.20619		55.00809		52.97184		52.85215		67.11815		35.30283		35.3		98.28244		48.51002		48.51		52.86527
60		3.786265		3.78675		40.0433		12.11652		12.29021		55.56073		22.98795		23.05929		79.60649		54.07263		54		12.29021		39.96887		40		22.99621		98.21048		98.44895		55.05991		52.91636		52.82569		65.80382		35.28659		35.3		98.05094		48.51894		48.51		52.95472
72		3.787715		3.78675		40.46537		12.01729		11.80046		55.15841		22.93507		23.05116		79.65686		53.94974		54		11.80046		40.01987		40		23.14339		98.2614		98.30893		55.01525		52.85651		53.00306		54.65167		35.27385		35.3		97.86497		48.51945		48.51		52.95975
84		3.7871		3.78675		40.28629		11.95298		12.1188		55.57553		23.06233		22.94847		79.47932		54.02954		54		12.1188		40.02344		40		23.15335		98.299		98.37875		55.03503		52.88955		52.90297		61.12134		35.29469		35.3		98.16837		48.49685		48.51		52.73381
96		3.787564		3.78675		40.42195		12.06132		12.1489		55.52918		23.0189		23.05998		79.61114		54.03723		54		12.1489		39.92852		40		22.87758		98.27719		98.24755		55.01614		52.88943		52.72674		69.46589		35.30255		35.3		98.28472		48.51091		48.51		52.87449
108		3.785491		3.78675		39.8178		12.10633		12.14517		55.3898		22.96234		22.86781		79.47572		54.03648		54		12.14517		40.00034		40		23.08501		98.28279		98.13019		55.0072		52.87426		52.94458		58.16211		35.29331		35.3		98.15527		48.49956		48.51		52.7612
120		3.787262		3.78675		40.33416		11.95167		11.96669		55.41289		23.00944		23.17395		79.73154		53.99169		54		11.96669		39.97304		40		23.00535		98.24956		98.18907		55.01108		52.91866		52.97594		59.01252		35.30462		35.3		98.31773		48.50445		48.51		52.81029
132		3.786786		3.78675		40.19546		11.98475		11.77378		55.15073		22.99749		22.95744		79.50285		53.9435		54		11.77378		39.94287		40		22.91718		98.26665		98.2233		55.02085		52.87088		52.85585		62.33179		35.30292		35.3		98.29896		48.51563		48.51		52.92235
144		3.786468		3.78675		40.10261		11.96191		12.15927		55.52246		23.07645		22.91013		79.39982		54.04057		54		12.15927		39.98301		40		23.03274		98.31712		98.12758		54.96751		52.8482		52.87574		60.18748		35.29736		35.3		98.21788		48.5039		48.51		52.80505
156		3.787985		3.78675		40.54523		12.01307		11.85294		55.20257		23.0497		23.08974		79.584		53.96376		54		11.85294		39.96333		40		22.97509		98.31585		98.45371		55.03455		52.86347		52.73027		67.99225		35.28661		35.3		98.06675		48.50967		48.51		52.86277
168		3.785333		3.78675		39.77169		11.89146		12.18854		55.65442		23.07866		23.07311		79.53203		54.04823		54		12.18854		39.95981		40		22.96409		98.27888		97.78624		54.92648		52.89316		53.02034		55.3989		35.29008		35.3		98.11923		48.51214		48.51		52.8875
180		3.786501		3.78675		40.11217		11.98801		12.00367		55.35275		23.01751		23.0202		79.55659		54.00201		54		12.00367		39.97785		40		23.01576		98.26325		98.12375		54.96668		52.84455		53.10523		48.92609		35.30378		35.3		98.31381		48.51522		48.51		52.91817
192		3.787032		3.78675		40.2672		11.90996		12.17959		55.60302		22.95189		23.09295		79.70851		54.04632		54		12.17959		39.99112		40		23.05369		98.27915		98.35927		55.00053		52.91608		52.8349		65.2811		35.2776		35.3		97.93626		48.50804		48.51		52.84645
204		3.78517		3.78675		39.72413		11.73532		11.6415		55.2612		23.06579		23.14559		79.66532		53.91139		54		11.6415		40.03094		40		23.1686		98.41925		98.2492		54.94544		52.83146		52.89039		58.46706		35.29792		35.3		98.22718		48.49107		48.51		52.67679
216		3.785777		3.78675		39.90104		12.0397		11.95425		55.29987		23.21684		23.04749		79.41366		53.99001		54		11.95425		39.93513		40		22.89035		98.24844		98.26523		54.98414		52.9432		52.90592		62.89946		35.31518		35.3		98.47874		48.53354		48.51		53.10166
228		3.786412		3.78675		40.08595		11.97712		11.93922		55.28436		23.10966		23.06277		79.50754		53.98643		54		11.93922		40.00323		40		23.087		98.25345		98.0432		54.94466		52.77663		52.77823		61.2789		35.31548		35.3		98.48263		48.51799		48.51		52.94632
240		3.786604		3.78675		40.1419		12.03028		11.89668		55.18305		22.95327		23.01384		79.58251		53.976		54		11.89668		40.0155		40		23.12193		98.12315		98.15864		54.98127		52.84017		53.00413		53.49328		35.28386		35.3		98.02784		48.5104		48.51		52.87033
252		3.787044		3.78675		40.26967		11.8194		11.98837		55.38042		22.96912		22.85376		79.43234		53.9994		54		11.98837		39.9734		40		22.99936		98.33095		98.26611		54.94991		52.80537		52.80598		61.25999		35.28765		35.3		98.08105		48.51853		48.51		52.95151
264		3.788279		3.78675		40.63062		11.92953		11.8477		55.11705		22.93223		23.00729		79.61717		53.96445		54		11.8477		39.96031		40		22.96092		98.25303		98.3235		54.96934		52.87158		52.98016		56.10574		35.27633		35.3		97.91937		48.5001		48.51		52.76727
276		3.786884		3.78675		40.22386		12.04429		11.80844		55.03134		23.07132		23.15223		79.64925		53.95483		54		11.80844		39.95941		40		22.95797		98.23555		98.33138		54.95802		52.90812		52.8716		63.0297		35.31166		35.3		98.42837		48.50816		48.51		52.84801
288		3.785756		3.78675		39.89511		11.805		12.28758		55.72005		23.05324		23.05813		79.57664		54.07552		54		12.28758		39.99362		40		23.05679		98.36058		98.41707		54.95277		52.82446		53.04618		50.74591		35.31981		35.3		98.54952		48.49972		48.51		52.76347
300		3.787418		3.78675		40.37975		11.87855		11.71111		55.07216		22.95367		23.07895		79.69038		53.93119		54		11.71111		39.9902		40		23.04643		98.29226		98.32524		54.9311		52.8784		52.81523		64.31438		35.29774		35.3		98.22913		48.5069		48.51		52.83536
312		3.787674		3.78675		40.45479		11.69875		11.90293		55.55637		23.0257		22.9667		79.53495		53.97949		54		11.90293		39.94028		40		22.90146		98.46179		98.33733		54.90992		52.90576		52.8432		64.31888		35.29549		35.3		98.19892		48.53532		48.51		53.11961
324		3.786255		3.78675		40.0403		12.10162		11.85901		55.12055		23.12648		22.98497		79.43001		53.96857		54		11.85901		39.97915		40		23.01367		98.10296		98.12663		54.9294		52.81365		52.90965		56.52733		35.30055		35.3		98.26941		48.51339		48.51		52.90044
336		3.784994		3.78675		39.6725		11.90841		11.9575		55.39467		23.01159		22.95249		79.52536		53.99348		54		11.9575		39.99566		40		23.06114		98.24688		98.37525		54.93471		52.86925		52.90502		59.50249		35.29991		35.3		98.25657		48.49113		48.51		52.67766
348		3.786714		3.78675		40.17443		11.9973		11.92424		55.2757		23.00208		23.10673		79.67728		53.98527		54		11.92424		39.98735		40		23.03671		98.24278		98.39245		54.96773		52.9082		52.83364		64.67945		35.29138		35.3		98.13808		48.51099		48.51		52.87639
360		3.787772		3.78675		40.48263		12.01919		11.58798		54.8971		23.07901		22.80329		79.35063		53.90096		54		11.58798		40.00619		40		23.09099		98.14359		97.94506		54.91563		52.88733		52.98321		56.38411		35.3169		35.3		98.50553		48.51633		48.51		52.92991
372		3.786365		3.78675		40.07207		11.91871		11.61049		54.9984		22.97123		23.03025		79.65135		53.9067		54		11.61049		39.97616		40		23.00371		98.31498		98.29387		54.95587		52.93768		52.90295		62.59912		35.29039		35.3		98.12489		48.50697		48.51		52.83654
384		3.785241		3.78675		39.7446		11.98102		12.08728		55.4006		23.04025		22.83941		79.38002		54.02665		54		12.08728		39.97335		40		22.99513		98.26282		98.27302		54.97065		52.94243		52.87021		64.51269		35.29183		35.3		98.14978		48.5123		48.51		52.88998
396		3.788098		3.78675		40.57806		11.98662		12.01393		55.32033		23.04973		23.0843		79.61028		54.00842		54		12.01393		39.96693		40		22.97621		98.22041		98.39021		54.99417		52.88428		52.89898		60.33037		35.30297		35.3		98.3097		48.51195		48.51		52.88644
408		3.786127		3.78675		40.00263		11.91408		12.18692		55.59011		23.03023		22.9726		79.51453		54.05186		54		12.18692		39.97742		40		23.00623		98.20538		98.11067		54.94048		52.79375		52.73536		63.86246		35.29487		35.3		98.19019		48.52231		48.51		52.99011
420		3.787236		3.78675		40.32637		11.96472		11.93672		55.32888		21.84678		20.04554		77.42762		53.989		54		11.93672		39.97342		41		20.09303		98.21508		98.47409		55.01184		52.84303		52.7944		63.41323		35.30086		35.3		98.27659		48.51279		48.51		52.89483
432		3.788092		3.78675		40.57692		11.72816		12.0182		55.51677		21.19703		20.12686		74.953		54.00985		54		12.0182		39.89418		41		19.83426		98.3823		98.49673		55.02348		52.84193		52.93481		56.50692		35.31492		35.3		98.48896		48.51819		48.51		52.94906
444		3.789188		3.78675		40.8966		11.89462		11.91853		55.40674		20.69728		20.35675		74.10898		53.98481		54		11.91853		40.0401		41		20.22914		98.22295		98.30964		55.01035		52.79959		52.79455		61.22696		35.29076		35.3		98.14161		48.52729		48.51		53.0402
456		3.787286		3.78675		40.34193		12.01444		11.89768		55.23782		20.50262		20.30959		73.65094		53.97965		54		11.89768		40.08149		41		20.32264		98.22094		98.14719		54.98427		52.98913		52.85409		67.52345		35.3127		35.3		98.45724		48.4995		48.51		52.76217
468		3.786284		3.78675		40.05001		11.84479		11.84056		55.37251		20.49894		20.55885		73.75116		53.96529		54		11.84056		40.19729		41		20.63348		98.48086		98.2031		54.96594		52.8557		52.9119		58.51481		35.29857		35.3		98.25664		48.51115		48.51		52.8786
480		3.786455		3.78675		40.09999		11.87836		12.39268		55.89525		20.51804		20.80076		74.01129		54.10394		54		12.39268		40.27203		41		20.82691		98.34211		98.04237		54.95959		52.90119		53.0612		53.47642		35.29598		35.3		98.21998		48.5148		48.51		52.91531
492		3.787105		3.78675		40.28951		12.09889		11.90372		55.15521		20.74753		20.78564		74.01114		53.9813		54		11.90372		40.2093		41		20.62366		98.1477		98.20519		55.0308		52.85586		52.9308		57.42822		35.2869		35.3		98.09152		48.50616		48.51		52.82919
504		3.785832		3.78675		39.91814		11.95529		11.84448		55.30643		20.93078		21.01565		74.3371		53.96645		54		11.84448		40.31894		41		20.9215		98.35989		98.216		54.99914		52.86467		52.87482		60.57265		35.29533		35.3		98.21461		48.53652		48.51		53.13285
