Trend data for Model:	
Model time base:		72
Plot duration (secs):		43200

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1005:ControllerOutput		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		%		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																						
0		3.789464		3.78675		40.97492		11.9256		12.0965		54		22.97217		22.96308		79.42691		54.02393		54		12.0965		39.95633		40		22.96308		98.24007		98.45735		54.94209		52.85818		52.79315		62.01056		35.31593		35.3		98.45735		48.50288		48.51		52.79315
72		3.788357		3.78675		40.6537		12.52618		12.49726		56.22859		22.95518		23.03043		79.64594		54.11916		54		12.49726		39.97981		40		23.02704		96.90293		95.97918		53.61079		52.75704		52.86526		56.2344		35.31186		35.3		97.85664		48.49293		48.51		52.69459
144		3.786014		3.78675		39.97214		12.7235		12.97751		57.22419		23.01793		23.13079		79.70982		54.22444		54		12.97751		39.96674		40		22.98576		98.30821		98.03978		55.45237		52.88766		52.63884		73.09168		35.31383		35.3		98.28243		48.50888		48.51		52.85512
216		3.786898		3.78675		40.22858		12.5331		12.43868		56.61685		22.71344		22.76441		78.97041		54.07685		54		12.43868		39.77859		40		22.42769		98.44068		96.49488		55.21119		52.96598		53.00794		59.07661		35.29647		35.3		95.62416		48.5411		48.51		53.17999
288		3.785063		3.78675		39.69249		12.32496		12.61301		56.64417		22.52771		22.44613		78.13117		54.11392		54		12.61301		39.78662		40		22.41756		97.22223		100.6841		55.97957		52.96568		53.03731		57.62321		35.31464		35.3		98.59664		48.52557		48.51		53.02893
360		3.788084		3.78675		40.57347		12.00903		12.26401		55.93281		22.58167		22.48032		78.26926		54.02552		54		12.26401		39.83425		40		22.52487		98.85141		98.7836		55.09397		52.97442		53.10289		54.72527		35.30545		35.3		97.22779		48.51627		48.51		52.94153
432		3.787849		3.78675		40.50392		11.93778		12.26762		55.88941		22.72082		22.75466		78.88604		54.02866		54		12.26762		39.89613		40		22.68469		97.92903		97.68097		54.86175		52.99842		52.82233		69.40917		35.32245		35.3		99.99396		48.52059		48.51		52.99077
504		3.787865		3.78675		40.50694		12.15969		12.08122		55.35737		22.96119		23.08716		79.43378		53.9848		54		12.08122		39.95037		40		22.8355		97.27014		99.92026		54.89182		52.83853		52.85268		60.34673		35.31741		35.3		99.26742		48.52368		48.51		53.02602
576		3.784497		3.78675		39.52389		11.77801		11.77369		55.15618		22.94492		22.90082		79.34496		53.91261		54		11.77369		39.92913		40		22.77208		98.60268		100.8897		55.31069		53.07911		52.83265		73.40456		35.33239		35.3		101.7314		48.53411		48.51		53.13461
648		3.785599		3.78675		39.84356		12.00081		12.17479		55.29351		23.03064		22.87315		79.3368		54.01938		54		12.17479		40.00145		40		22.98157		98.25748		97.24183		54.34906		52.91977		52.92092		61.36724		35.31606		35.3		99.20882		48.5076		48.51		52.87202
720		3.788688		3.78675		40.74344		12.10099		12.02958		55.29243		23.08881		22.91174		79.42418		53.98647		54		12.02958		39.96761		40		22.88533		97.93652		98.61848		54.53909		52.97378		52.93994		63.37789		35.29228		35.3		95.5021		48.50268		48.51		52.82563
792		3.78909		3.78675		40.85882		12.01029		12.31021		55.85127		23.01632		22.88878		79.55257		54.058		54		12.31021		40.04211		40		23.10659		98.91165		100.1438		55.13377		52.88043		52.96829		57.35019		35.31618		35.3		99.36031		48.50739		48.51		52.87459
864		3.78605		3.78675		39.97148		11.94074		11.77897		54.87432		23.01512		22.86094		79.4144		53.92865		54		11.77897		40.05953		40		23.15986		98.30896		97.76873		54.82751		52.98629		52.81106		70.05082		35.30118		35.3		97.05955		48.48429		48.51		52.64535
936		3.786912		3.78675		40.22207		11.92799		11.48373		54.63478		22.83		22.82862		79.38515		53.85965		54		11.48373		39.94781		40		22.83426		99.23056		98.56886		54.64785		52.93642		52.90638		62.77253		35.31108		35.3		98.68821		48.51781		48.51		52.98513
1008		3.787602		3.78675		40.42213		11.81892		11.90841		55.14335		23.0604		23.00034		79.55585		53.97062		54		11.90841		39.99299		40		22.9665		98.2859		98.65403		54.77835		53.01132		52.99485		62.10544		35.3088		35.3		98.38595		48.51098		48.51		52.91885
1080		3.786672		3.78675		40.15071		11.76797		11.50665		54.70839		23.14654		23.09715		79.70647		53.87495		54		11.50665		40.0802		40		23.22563		97.67209		101.7671		55.46695		52.92637		53.16039		50.35009		35.33285		35.3		102.2593		48.50106		48.51		52.82134
1152		3.787611		3.78675		40.42395		11.96768		11.74954		54.88095		23.10954		23.18085		79.83083		53.94004		54		11.74954		40.0294		40		23.08508		98.24179		98.06884		54.71788		52.89346		52.9358		59.26427		35.29905		35.3		96.96108		48.52537		48.51		53.06688
1224		3.787404		3.78675		40.36369		11.76789		11.69177		55.04657		23.11551		23.0215		79.69078		53.92846		54		11.69177		40.06773		40		23.20231		98.9311		99.00323		55.15317		52.98287		53.09992		55.36713		35.31309		35.3		99.24774		48.51658		48.51		52.97939
1296		3.784572		3.78675		39.53742		11.70725		11.92895		55.22025		23.09088		23.09347		79.84		53.99181		54		11.92895		40.10181		40		23.30838		98.45098		99.50661		54.98122		52.88941		52.9995		55.90084		35.29929		35.3		97.10658		48.50991		48.51		52.91318
1368		3.784941		3.78675		39.64436		11.97481		11.76896		55.00865		23.19533		23.21439		79.8202		53.95336		54		11.76896		40.05773		40		23.18723		98.30264		98.70783		54.80906		52.99798		52.82304		69.0579		35.28857		35.3		95.44891		48.50813		48.51		52.89494
1440		3.788959		3.78675		40.81689		11.98192		11.92897		55.25022		23.17883		23.15782		79.80301		53.99375		54		11.92897		40.02105		40		23.08748		98.49989		99.86377		55.22679		52.88208		52.83566		63.41531		35.29775		35.3		96.95604		48.51643		48.51		52.9781
1512		3.787005		3.78675		40.24599		12.09157		12.08739		55.3156		23.02555		23.00577		79.60896		54.03442		54		12.08739		39.98821		40		22.99515		97.60613		96.47861		54.56098		52.93776		53.03248		56.9381		35.30679		35.3		98.43091		48.49444		48.51		52.75707
1584		3.787489		3.78675		40.38749		11.91729		12.06323		55.53508		22.9955		23.06585		79.57638		54.02805		54		12.06323		39.97332		40		22.95028		98.44539		97.05645		54.93185		52.92556		52.93885		60.33169		35.31514		35.3		99.80453		48.53009		48.51		53.11603
1656		3.786352		3.78675		40.05606		11.64554		11.8798		55.39362		23.02924		23.02694		79.58815		53.98321		54		11.8798		40.01446		40		23.07013		98.77998		97.78001		54.96128		52.87132		52.92465		58.84262		35.32167		35.3		100.8867		48.52862		48.51		53.10113
1728		3.785984		3.78675		39.94892		11.86651		11.73018		54.75271		23.05132		22.94507		79.53245		53.9493		54		11.73018		40.02105		40		23.09024		97.92666		96.71062		54.63124		52.98573		52.67876		76.20311		35.28554		35.3		95.20382		48.51406		48.51		52.95535
1800		3.789413		3.78675		40.95063		11.85405		11.69016		54.77617		23.18187		23.28223		79.88718		53.94281		54		11.69016		40.07635		40		23.25448		98.20944		102.7233		55.33262		52.98887		52.86046		67.5719		35.32631		35.3		101.6942		48.50196		48.51		52.83356
1872		3.786424		3.78675		40.07913		11.9005		11.97965		55.23893		23.26329		23.15361		79.91338		54.01679		54		11.97965		40.05912		40		23.21374		98.67677		97.64804		54.7051		52.89498		52.98877		56.88758		35.31136		35.3		99.36491		48.5046		48.51		52.85798
1944		3.784598		3.78675		39.54645		12.12762		12.11393		55.4061		23.15754		23.27373		80.05304		54.04951		54		12.11393		40.01926		40		23.1072		98.62574		98.42326		54.98288		52.83744		52.88346		58.82457		35.30873		35.3		98.978		48.51206		48.51		52.93027
2016		3.788808		3.78675		40.77411		11.84861		11.91476		55.49692		23.11039		23.03004		79.67307		53.9981		54		11.91476		40.02903		40		23.13944		98.36199		98.07145		54.88466		52.88153		52.90916		59.84769		35.29833		35.3		97.36364		48.50776		48.51		52.88453
2088		3.787398		3.78675		40.36227		11.99278		12.11754		55.51298		23.05317		23.06157		79.54062		54.04793		54		12.11754		39.95508		40		22.92418		98.56558		98.28271		54.78021		52.86193		52.8186		63.38272		35.30331		35.3		98.18432		48.50837		48.51		52.88924
2160		3.786434		3.78675		40.08078		11.97476		11.75461		55.12383		23.08526		22.84607		79.3186		53.9565		54		11.75461		39.97655		40		22.98375		98.17684		97.23677		54.96251		52.89724		52.75842		68.09654		35.28366		35.3		95.10639		48.50715		48.51		52.87534
2232		3.78829		3.78675		40.62286		11.82412		11.70177		55.07611		22.9199		23.06214		79.64005		53.94376		54		11.70177		39.98758		40		23.0133		98.59387		97.38257		54.90108		52.95078		52.80165		68.50124		35.30433		35.3		98.41439		48.49279		48.51		52.73006
2304		3.78639		3.78675		40.06857		11.97426		11.97746		55.43527		23.04344		23.05143		79.58823		54.01294		54		11.97746		39.92937		40		22.84319		97.94709		97.57014		54.95703		52.83091		53.00439		52.91161		35.32038		35.3		100.9801		48.50647		48.51		52.86591
2376		3.786357		3.78675		40.06021		12.09073		12.15132		55.32345		23.13648		23.04503		79.59521		54.0563		54		12.15132		40.0476		40		23.18629		98.15847		95.0945		54.44727		52.93357		52.82295		66.69456		35.29452		35.3		96.91218		48.50496		48.51		52.84994
2448		3.784563		3.78675		39.53713		12.07523		12.24233		55.55739		23.11849		23.03142		79.58829		54.07922		54		12.24233		40.01007		40		23.07932		98.1456		98.9957		54.95357		52.88419		53.05191		53.39444		35.30493		35.3		98.58133		48.49137		48.51		52.71179
2520		3.787877		3.78675		40.50378		12.02139		12.04044		55.49487		23.07179		23.04248		79.65256		54.02728		54		12.04044		39.97274		40		22.97188		97.81982		98.90666		55.1405		52.89492		52.8034		65.62045		35.30532		35.3		98.66816		48.49548		48.51		52.75062
2592		3.787335		3.78675		40.34666		12.10097		12.07425		55.52409		23.00815		23.16077		79.81426		54.0335		54		12.07425		40.01196		40		23.08686		97.36846		97.96483		55.41706		52.72703		52.88136		53.94789		35.29581		35.3		97.18879		48.50909		48.51		52.88502
2664		3.785479		3.78675		39.80624		11.95868		11.61434		54.93718		22.9436		23.12089		79.73646		53.91798		54		11.61434		40.05123		40		23.19967		98.32552		99.59414		55.46248		52.8139		53.00661		51.68828		35.29581		35.3		97.21462		48.51973		48.51		52.99037
2736		3.786303		3.78675		40.04691		11.81567		11.92167		55.38788		22.97564		23.01932		79.49822		53.99574		54		11.92167		39.98939		40		23.01738		99.30659		98.55795		54.82015		52.89518		52.91536		60.11195		35.32143		35.3		101.2905		48.51683		48.51		52.95992
2808		3.787856		3.78675		40.49991		11.87337		12.00632		55.39792		23.02889		23.0385		79.67064		54.01779		54		12.00632		39.98993		40		23.01871		98.1568		98.87696		55.04369		52.88554		52.81506		64.40838		35.30721		35.3		99.05456		48.50522		48.51		52.8417
2880		3.787693		3.78675		40.45249		12.04044		12.04543		55.49562		23.09127		23.03664		79.70823		54.02679		54		12.04543		40.07858		40		23.27845		97.6024		99.86061		55.35322		52.85958		52.73142		67.13724		35.29759		35.3		97.54438		48.50435		48.51		52.831
2952		3.786687		3.78675		40.15948		12.06877		11.85552		55.34012		23.11429		23.12394		79.67539		53.97729		54		11.85552		39.98849		40		23.01925		97.83914		95.4545		54.83066		52.87769		52.99449		55.43843		35.30862		35.3		99.31808		48.50286		48.51		52.8139
3024		3.787702		3.78675		40.45612		11.87972		11.94107		55.37725		22.98964		22.94781		79.43878		53.99895		54		11.94107		40.03774		40		23.16		98.62067		96.63076		54.73951		52.89474		52.8061		65.53041		35.3041		35.3		98.61835		48.51015		48.51		52.88533
