Trend data for Model:	
Model time base:		72
Plot duration (secs):		43200

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1005:ControllerOutput		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		%		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																						
0		3.785464		3.78675		39.69231		11.37423		11.46283		54		23.61747		23.5722		80.9918		54.02178		54		11.46283		39.81862		40		23.5722		97.97373		97.58486		53.99512		52.84836		52.92166		52.86183		35.05244		35.3		97.58486		48.23402		48.51		52.92166
72		3.784666		3.78675		39.46382		12.09421		12.56792		55.9009		23.47048		23.3415		80.6761		54.28865		54		12.56792		39.76584		40		23.38645		96.61898		95.55535		52.33236		52.92863		52.91708		62.30616		35.05586		35.3		96.15154		48.23187		48.51		52.76311
144		3.787436		3.78675		40.27758		13.40711		13.60375		58.60362		23.32275		23.47141		80.41245		54.50966		54		13.60375		39.72885		40		23.23798		96.4271		93.90734		52.93416		52.75509		52.56033		70.64702		35.07597		35.3		97.4539		48.23792		48.51		52.68817
216		3.787713		3.78675		40.36664		14.45401		14.56612		60.56384		22.73664		22.39008		78.52329		54.69158		54		14.56612		39.41536		40		22.26457		96.07419		95.20223		54.44516		52.73648		52.71907		61.93988		35.07434		35.3		95.42143		48.23898		48.51		52.56832
288		3.78997		3.78675		41.03212		14.81642		14.97444		61.56154		21.59571		21.23268		75.9614		54.72726		54		14.97444		39.15883		40		21.40231		96.20013		98.99085		55.52296		52.98707		53.16909		52.58233		35.10143		35.3		98.00655		48.28101		48.51		52.87253
360		3.789256		3.78675		40.82963		15.02717		14.92981		61.88855		20.93204		20.60075		74.32837		54.64762		54		14.92981		38.99381		40		20.7625		96.04122		97.0299		55.24664		53.03075		53.10538		57.32812		35.10218		35.3		96.48456		48.3062		48.51		53.0203
432		3.788724		3.78675		40.67918		15.36306		15.57219		62.58473		20.54719		20.61255		73.90841		54.74149		54		15.57219		39.0172		40		20.65456		95.02864		95.53074		54.6006		53.16754		53.04495		66.52292		35.10172		35.3		94.82132		48.3407		48.51		53.27156
504		3.788803		3.78675		40.70657		15.55232		15.4251		62.50099		20.39648		20.24697		73.17482		54.63887		54		15.4251		38.957		40		20.30009		95.59384		95.97553		55.09468		53.24169		53.17742		63.61981		35.09015		35.3		91.4857		48.35427		48.51		53.32163
576		3.786175		3.78675		39.94263		15.71466		15.50357		62.40221		20.19888		20.02338		72.74851		54.59833		54		15.50357		38.98727		40		20.20832		94.96618		94.34177		54.3585		53.35115		53.45251		55.62536		35.1206		35.3		94.85553		48.37449		48.51		53.44796
648		3.786403		3.78675		40.00997		15.53868		15.39952		62.34573		20.0635		20.14298		72.65187		54.51758		54		15.39952		39.01404		40		20.10688		95.02476		96.95805		54.70105		53.5043		53.37928		66.78294		35.1371		35.3		96.09053		48.38648		48.51		53.50165
720		3.784596		3.78675		39.48347		15.44963		15.08861		61.73359		20.09961		19.96476		72.39183		54.39401		54		15.08861		39.0248		40		19.96633		94.89431		91.45111		54.05665		53.67599		53.65034		61.71733		35.12391		35.3		92.70181		48.3926		48.51		53.5049
792		3.787049		3.78675		40.1976		15.07781		14.89676		61.55019		20.10793		19.98185		72.43716		54.30989		54		14.89676		39.15211		40		20.17429		94.46182		93.81823		53.61877		53.68828		53.3504		76.54344		35.13928		35.3		93.86997		48.40502		48.51		53.58004
864		3.788375		3.78675		40.58192		14.77876		14.68047		61.37545		20.20024		20.09192		72.75985		54.22572		54		14.68047		39.20959		40		20.19537		94.94854		98.1558		54.0659		53.83827		53.83446		60.34026		35.13535		35.3		92.04197		48.42989		48.51		53.78627
936		3.784585		3.78675		39.47229		14.6449		14.9344		61.28445		20.39308		20.3925		73.29943		54.26597		54		14.9344		39.34855		40		20.47162		94.838		96.27419		53.50007		53.77209		53.96884		51.32829		35.13749		35.3		91.24286		48.46004		48.51		54.05059
1008		3.785278		3.78675		39.66848		14.54582		14.54406		60.6236		20.3746		20.33952		73.36395		54.15129		54		14.54406		39.35965		40		20.38899		94.34459		91.51757		52.62924		53.9207		53.80534		66.15135		35.16307		35.3		94.21054		48.44873		48.51		53.90461
1080		3.78621		3.78675		39.93482		14.42166		14.31854		60.03791		20.5616		20.55841		73.62277		54.08441		54		14.31854		39.44255		40		20.52613		94.71768		95.30551		53.50075		54.00455		53.96368		62.19344		35.18083		35.3		96.00782		48.46531		48.51		54.04434
1152		3.785845		3.78675		39.82268		13.72283		13.79522		59.25845		20.69268		20.66962		74.0519		53.95196		54		13.79522		39.4947		40		20.59028		94.65293		94.62379		52.73192		54.06138		54.01731		62.70376		35.16877		35.3		93.11688		48.46537		48.51		54.02299
1224		3.783274		3.78675		39.06664		13.71715		13.61282		58.77442		20.98552		20.98892		74.53234		53.91083		54		13.61282		39.68493		40		21.06992		94.49698		92.87917		52.03333		54.10443		54.26828		52.6541		35.19231		35.3		95.91082		48.47079		48.51		54.05982
1296		3.784286		3.78675		39.35422		13.77479		13.62046		58.44597		21.10648		21.27162		75.34519		53.92017		54		13.62046		39.79289		40		21.33133		94.95416		94.15681		52.08259		54.13401		54.12712		60.73535		35.19857		35.3		96.02007		48.46402		48.51		53.97515
1368		3.785446		3.78675		39.68471		13.29032		13.23525		58.09216		21.31373		21.38963		75.66899		53.83442		54		13.23525		39.79846		40		21.31094		94.84224		94.69141		52.11681		54.18706		54.16449		61.52404		35.1915		35.3		94.06677		48.47154		48.51		54.03668
1440		3.787663		3.78675		40.3229		13.19868		13.41024		58.09091		21.48306		21.49274		75.8686		53.89105		54		13.41024		39.80178		40		21.2928		94.9974		97.01249		52.34072		54.14882		54.41553		47.71713		35.20174		35.3		94.88877		48.48608		48.51		54.17067
1512		3.786389		3.78675		39.94221		13.33907		13.15272		57.57016		21.61293		21.62812		76.23155		53.84001		54		13.15272		39.90543		40		21.57509		94.95903		98.45381		52.64893		54.33697		54.17188		68.08223		35.19533		35.3		93.11693		48.48677		48.51		54.16662
1584		3.786284		3.78675		39.90385		12.97656		12.80073		57.01402		21.61363		21.59618		76.40655		53.76878		54		12.80073		39.97675		40		21.7709		95.38537		94.29124		51.89463		54.16758		54.27281		55.14446		35.21302		35.3		95.21731		48.48827		48.51		54.17296
1656		3.78296		3.78675		38.9261		12.67896		12.26597		56.26024		21.73478		21.72367		76.58607		53.65637		54		12.26597		40.04072		40		21.95072		95.46423		98.70609		52.64075		54.22061		54.46753		48.26932		35.19481		35.3		91.66991		48.51304		48.51		54.41486
1728		3.788177		3.78675		40.43894		12.53689		12.86985		56.83845		21.94108		22.12593		77.24461		53.83059		54		12.86985		40.11433		40		22.16735		94.67123		92.33792		51.21745		54.23043		54.30516		56.85576		35.22658		35.3		96.05051		48.50119		48.51		54.28946
1800		3.783276		3.78675		39.0019		12.56123		12.58554		56.25944		22.10593		22.20285		77.68857		53.78167		54		12.58554		40.16263		40		22.32382		95.27366		93.31685		51.48038		54.25096		54.30668		57.75606		35.23665		35.3		97.0503		48.48224		48.51		54.09293
1872		3.785215		3.78675		39.55837		12.43862		12.45043		56.19891		22.26729		22.413		78.08446		53.77021		54		12.45043		40.11256		40		22.20365		94.65483		95.58841		51.52023		54.3245		54.28245		62.78676		35.24206		35.3		97.32268		48.4817		48.51		54.08038
1944		3.787841		3.78675		40.31473		12.46895		12.43245		56.13847		22.28658		22.32168		78.11366		53.78539		54		12.43245		40.14817		40		22.33307		95.0914		95.05773		51.79396		54.17848		54.14741		62.44729		35.24991		35.3		98.02533		48.50229		48.51		54.27927
2016		3.787643		3.78675		40.24811		12.4327		12.00966		55.54639		22.4517		22.48773		78.1956		53.69908		54		12.00966		40.17322		40		22.43456		95.13853		96.41232		51.90108		54.19313		54.20179		60.3332		35.25117		35.3		97.71624		48.50295		48.51		54.27865
2088		3.783804		3.78675		39.12151		12.25663		12.01858		55.17398		22.38383		22.30269		78.04665		53.72412		54		12.01858		40.18675		40		22.5		95.49756		94.05305		51.69807		54.20664		54.33091		54.8412		35.24924		35.3		96.9416		48.49701		48.51		54.21273
2160		3.784204		3.78675		39.23009		12.21916		11.98244		54.9269		22.57851		22.66756		78.50974		53.73864		54		11.98244		40.19311		40		22.54781		95.43485		93.52094		51.25192		54.15005		54.05723		65.05313		35.24259		35.3		95.42217		48.48876		48.51		54.12309
2232		3.787842		3.78675		40.2855		12.0606		11.96927		55.38299		22.66985		22.63071		78.71713		53.75527		54		11.96927		40.1855		40		22.56138		96.16635		95.65622		51.77453		54.11746		54.06146		63.08501		35.2401		35.3		94.5981		48.49729		48.51		54.20049
2304		3.786745		3.78675		39.95853		12.12268		12.38423		55.48861		22.69226		22.51031		78.77536		53.87899		54		12.38423		40.20807		40		22.66768		95.46399		96.70597		52.39918		54.14676		53.99794		67.68288		35.24846		35.3		95.52849		48.47127		48.51		53.93003
2376		3.786725		3.78675		39.947		12.04647		12.03342		54.92723		22.85173		22.69002		78.80553		53.81232		54		12.03342		40.19696		40		22.67393		95.63321		95.51569		51.67928		54.05874		54.20846		53.25294		35.24834		35.3		95.11879		48.4925		48.51		54.13387
2448		3.786535		3.78675		39.88573		11.97179		11.81574		54.89038		22.91668		22.77647		78.94804		53.77628		54		11.81574		40.27727		40		22.94475		96.93138		96.37509		51.98186		54.1041		54.00043		65.61898		35.25652		35.3		96.05693		48.49287		48.51		54.12746
2520		3.787083		3.78675		40.03969		11.84468		11.70166		54.75043		22.93011		22.90785		79.34143		53.76544		54		11.70166		40.23124		40		22.85421		95.57255		93.25183		51.53243		53.96765		54.26693		46.23332		35.27588		35.3		98.78277		48.47212		48.51		53.90764
2592		3.787742		3.78675		40.22743		11.81492		12.01254		55.05402		22.92281		22.93142		79.32918		53.86097		54		12.01254		40.21273		40		22.84075		96.28831		96.12903		51.78923		53.99058		54.07728		56.61089		35.26564		35.3		96.83536		48.48191		48.51		53.99365
2664		3.787289		3.78675		40.0909		11.94753		11.78961		54.86772		22.9098		22.81153		79.30321		53.81945		54		11.78961		40.23646		40		22.94874		95.96852		95.36803		51.99944		53.96122		53.81758		67.54422		35.26132		35.3		95.85345		48.49448		48.51		54.10659
2736		3.787925		3.78675		40.27187		12.0042		11.94857		54.89038		22.90466		22.91343		79.46192		53.87294		54		11.94857		40.2001		40		22.88207		95.01588		96.60461		52.29809		53.9282		53.84307		65.14347		35.26372		35.3		95.94547		48.47267		48.51		53.87366
2808		3.786372		3.78675		39.81481		11.79949		11.64703		54.84846		22.90489		22.83285		79.26512		53.80904		54		11.64703		40.14404		40		22.75335		95.93453		94.95704		52.21117		54.01906		54.08819		57.04448		35.26523		35.3		95.92889		48.49083		48.51		54.04197
2880		3.784334		3.78675		39.21705		11.93654		11.90447		54.65272		22.83996		22.94505		79.51893		53.88734		54		11.90447		40.20369		40		22.95922		96.47969		96.4886		52.40934		53.95588		53.78904		68.43778		35.26369		35.3		95.44388		48.50267		48.51		54.14679
2952		3.785074		3.78675		39.42966		11.74771		11.80034		54.65374		23.07619		23.1235		79.49927		53.8749		54		11.80034		40.21372		40		23.02036		96.79638		97.15492		52.07444		53.83121		53.9474		55.26664		35.26606		35.3		95.57289		48.46742		48.51		53.77781
3024		3.786351		3.78675		39.79827		11.97801		11.96939		55.03824		22.98717		23.08502		79.84334		53.92646		54		11.96939		40.24234		40		23.13911		96.92503		94.09059		51.91603		53.77037		53.91769		53.66363		35.27706		35.3		97.09214		48.4706		48.51		53.79232
