Trend data for Model:	
Model time base:		12
Plot duration (secs):		7200

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1005:ControllerOutput		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		%		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																						
0		3.789464		3.78675		40.97492		11.9256		12.0965		54		22.97217		22.96308		79.42691		54.02393		54		12.0965		39.95633		40		22.96308		98.24007		98.45735		54.94209		52.85818		52.79315		62.01056		35.31593		35.3		98.45735		48.50288		48.51		52.79315
12		3.787563		3.78675		40.42043		11.78883		12.04494		55.59288		22.99742		22.98325		79.40455		54.01116		54		12.04494		40.00817		40		22.97847		98.34287		98.22012		54.93356		52.83887		52.96882		55.07133		35.29851		35.3		98.20775		48.51496		48.51		52.91402
24		3.786046		3.78675		39.97799		11.98091		12.01933		55.44196		22.9781		22.97189		79.41585		54.00478		54		12.01933		39.98287		40		22.97081		98.24649		97.98666		54.90461		52.95109		52.87031		65.04813		35.29046		35.3		98.09239		48.52034		48.51		52.96806
36		3.788348		3.78675		40.64976		11.97524		11.62891		55.03344		22.99497		22.97124		79.40908		53.9069		54		11.62891		40.04324		40		22.98878		98.26251		98.11295		54.93977		52.9387		52.81555		67.1351		35.31676		35.3		98.47462		48.49086		48.51		52.67345
48		3.785047		3.78675		39.68676		12.05064		11.72283		55.02843		22.95042		22.96515		79.4399		53.93064		54		11.72283		40.03999		40		22.98768		98.25791		97.98921		54.91994		52.81704		53.00782		52.11153		35.28307		35.3		97.99029		48.51998		48.51		52.96461
60		3.786094		3.78675		39.99278		11.90595		11.99917		55.45694		22.9944		22.97926		79.40606		54.00006		54		11.99917		39.99248		40		22.97329		98.28006		98.20497		54.9671		52.93228		52.9889		58.69924		35.30624		35.3		98.32862		48.52		48.51		52.96495
72		3.786112		3.78675		39.99819		12.11901		11.98768		55.2853		22.95749		22.97541		79.43137		53.99725		54		11.98768		39.97306		40		22.96729		98.15618		98.7141		55.07572		52.89504		52.99296		56.75809		35.29271		35.3		98.13655		48.51441		48.51		52.90903
84		3.789164		3.78675		40.88853		11.85097		11.976		55.55719		22.95357		22.97764		79.43337		53.99437		54		11.976		39.99267		40		22.97305		98.34958		98.33391		54.96538		52.87946		52.78825		65.70984		35.30588		35.3		98.32466		48.50534		48.51		52.81854
96		3.787528		3.78675		40.4115		11.87593		12.07224		55.65044		22.92813		22.96579		79.45029		54.01846		54		12.07224		39.95373		40		22.96126		98.19043		98.28654		54.99041		52.81484		52.93034		55.72658		35.31184		35.3		98.41058		48.50619		48.51		52.82696
108		3.787081		3.78675		40.2809		11.9385		11.77944		55.32404		23.00168		22.96833		79.38706		53.94498		54		11.77944		39.96518		40		22.96454		98.29786		98.16448		54.95701		52.77209		52.92473		54.07284		35.30339		35.3		98.28916		48.51808		48.51		52.94598
120		3.785565		3.78675		39.83879		12.02763		11.87289		55.33148		22.96931		22.97215		79.42142		53.96847		54		11.87289		39.98563		40		22.97057		98.23175		98.21773		54.98676		52.85574		53.00468		54.28055		35.28695		35.3		98.05448		48.51493		48.51		52.91456
132		3.789301		3.78675		40.92859		11.95911		12.23417		55.70354		22.99775		22.97234		79.39985		54.05922		54		12.23417		39.98347		40		22.96978		98.27259		98.53106		55.03955		52.90406		52.72083		70.1387		35.32131		35.3		98.55117		48.49121		48.51		52.67746
144		3.785225		3.78675		39.73963		12.08786		12.06774		55.42932		22.95296		22.97064		79.44216		54.01747		54		12.06774		39.97325		40		22.9666		98.19806		98.09671		54.9852		52.94208		52.8757		64.57648		35.31681		35.3		98.48918		48.51695		48.51		52.93507
156		3.787426		3.78675		40.38127		12.015		11.94017		55.44571		22.99571		22.95353		79.37429		53.98536		54		11.94017		40.03637		40		22.98543		98.23679		97.95998		54.95435		52.80902		52.86959		58.50063		35.32191		35.3		98.56357		48.51257		48.51		52.89153
168		3.786936		3.78675		40.2379		11.99608		12.27697		55.81042		22.97178		22.96988		79.41612		54.06984		54		12.27697		39.99254		40		22.97213		98.30337		98.14075		54.98302		52.97386		52.98754		60.57545		35.29723		35.3		98.20941		48.52026		48.51		52.96851
180		3.786933		3.78675		40.23714		11.92026		12.06224		55.67522		22.98108		22.96714		79.40097		54.01591		54		12.06224		40.01077		40		22.97745		98.23732		98.50181		55.05478		52.8284		52.97407		54.2398		35.29947		35.3		98.24147		48.5201		48.51		52.96717
192		3.784994		3.78675		39.6717		12.1466		11.86891		55.18535		22.98706		22.96719		79.39364		53.96746		54		11.86891		39.95526		40		22.96064		98.18234		98.29013		55.03993		53.00876		52.76789		72.83153		35.29098		35.3		98.12161		48.50995		48.51		52.86584
204		3.787255		3.78675		40.33088		12.07731		12.25193		55.70733		22.98752		22.95416		79.39046		54.06337		54		12.25193		40.02096		40		22.98026		98.1007		98.13547		55.02826		52.89166		52.99482		56.34033		35.31539		35.3		98.47235		48.51481		48.51		52.9144
216		3.78582		3.78675		39.91245		12.01726		11.7945		55.2357		22.95629		22.95393		79.43385		53.94845		54		11.7945		39.95289		40		22.95972		98.30344		98.2079		55.03115		52.97148		52.83102		68.06663		35.29553		35.3		98.18913		48.51562		48.51		52.9226
228		3.784526		3.78675		39.53576		11.91057		12.13607		55.68515		22.99157		22.96924		79.40772		54.0342		54		12.13607		39.9194		40		22.94958		98.38529		98.30672		55.04714		52.89464		52.88473		61.77095		35.30026		35.3		98.263		48.51207		48.51		52.88729
240		3.78603		3.78675		39.97416		11.96568		11.86409		55.30093		22.95401		22.96961		79.43933		53.96613		54		11.86409		40.0015		40		22.97408		98.37739		98.17029		55.01688		52.90717		52.92435		60.54263		35.28825		35.3		98.09102		48.5259		48.51		53.02585
252		3.786325		3.78675		40.05966		12.05207		11.45476		54.80467		22.9781		22.95621		79.40388		53.86347		54		11.45476		39.98738		40		22.96974		98.24257		98.32307		55.03043		52.8801		52.70662		69.8322		35.29545		35.3		98.1896		48.51972		48.51		52.96402
264		3.786734		3.78675		40.17916		11.9547		12.20861		55.70767		22.96009		22.98462		79.45383		54.05259		54		12.20861		39.98937		40		22.97029		98.24619		98.21852		55.03163		52.8832		52.98951		56.48712		35.30414		35.3		98.31904		48.51442		48.51		52.91102
276		3.784991		3.78675		39.67107		11.97808		12.30647		55.76639		22.99105		22.96045		79.3947		54.07729		54		12.30647		39.9521		40		22.95902		98.32186		98.25647		55.02178		52.83929		53.06339		50.61355		35.29966		35.3		98.25652		48.52013		48.51		52.96826
288		3.785789		3.78675		39.90385		11.78353		12.01119		55.63407		22.91181		22.96109		79.46473		54.00326		54		12.01119		39.93446		40		22.95367		98.34756		98.13028		54.98509		52.74433		52.96002		50.82781		35.30409		35.3		98.31806		48.50088		48.51		52.77566
300		3.789092		3.78675		40.8675		12.10791		12.06812		55.35082		22.94551		22.97169		79.44435		54.01769		54		12.06812		40.03277		40		22.98308		98.1772		98.49272		55.07666		52.89223		52.97057		57.42363		35.30823		35.3		98.37996		48.50178		48.51		52.78484
312		3.787865		3.78675		40.50984		11.89891		12.00797		55.46554		22.9516		22.9705		79.428		54.00269		54		12.00797		40.01584		40		22.97792		98.33228		98.31951		55.03682		52.85422		52.76696		65.35078		35.29426		35.3		98.1826		48.51733		48.51		52.94061
324		3.785344		3.78675		39.7745		12.0779		11.52618		54.79421		22.93656		22.96833		79.44845		53.88187		54		11.52618		40.00114		40		22.97348		98.16786		98.26978		55.04691		52.92024		52.81534		66.09966		35.30722		35.3		98.36967		48.50262		48.51		52.7937
336		3.785595		3.78675		39.84753		11.88894		12.15546		55.62146		22.96154		22.98326		79.4458		54.04004		54		12.15546		39.98545		40		22.96877		98.34811		98.52741		55.03698		52.83426		53.08436		49.23279		35.30221		35.3		98.29651		48.49501		48.51		52.71762
348		3.786103		3.78675		39.99535		11.84311		11.96686		55.48497		22.99955		22.9681		79.40662		53.99265		54		11.96686		40.02045		40		22.97926		98.35863		98.16683		54.96371		52.80425		52.90033		56.7027		35.29843		35.3		98.23797		48.52766		48.51		53.04417
360		3.787588		3.78675		40.42804		11.75244		12.15143		55.83527		22.97231		22.97548		79.43629		54.03899		54		12.15143		40.01006		40		22.97616		98.41419		98.15234		54.9476		52.98519		52.96446		62.32906		35.3074		35.3		98.36648		48.49558		48.51		52.72341
372		3.784305		3.78675		39.47025		12.10148		11.62604		54.97097		22.96305		22.97757		79.45766		53.9071		54		11.62604		40.01332		40		22.97721		98.12105		98.09334		54.98689		52.84601		52.92973		57.29728		35.29782		35.3		98.22694		48.51442		48.51		52.91187
384		3.787884		3.78675		40.51408		12.03006		11.635		54.99388		22.95258		22.97052		79.4474		53.90958		54		11.635		39.97925		40		22.96699		98.12777		98.26249		55.02539		52.97449		52.92102		63.87116		35.31626		35.3		98.49613		48.51184		48.51		52.88613
396		3.7877		3.78675		40.46062		11.94767		11.98267		55.42011		22.96168		22.96641		79.4316		53.99706		54		11.98267		39.97984		40		22.96715		98.30267		98.34807		55.01681		52.91342		53.02831		55.66964		35.29244		35.3		98.15697		48.50773		48.51		52.8451
408		3.785667		3.78675		39.86738		11.97645		11.98696		55.41989		22.97674		22.98985		79.44665		53.99827		54		11.98696		40.0414		40		22.98572		98.22538		98.41948		55.0453		52.91884		52.81204		66.39679		35.29244		35.3		98.15972		48.51858		48.51		52.95384
420		3.788151		3.78675		40.5917		11.95402		11.59333		54.96216		22.96319		22.96565		79.43945		53.89962		54		11.59333		40.03648		40		22.98432		98.31628		98.06157		54.97173		52.83942		53.02173		52.61624		35.30445		35.3		98.33219		48.52537		48.51		53.02167
432		3.78388		3.78675		39.34602		11.86274		12.02314		55.52504		22.95957		22.9824		79.46096		54.00767		54		12.02314		39.93837		40		22.95498		98.37197		98.19406		54.98032		52.95869		52.83187		67.38345		35.26508		35.3		97.76622		48.53321		48.51		53.10018
444		3.789034		3.78675		40.84976		11.86705		11.89167		55.32487		22.99121		22.98402		79.43925		53.97505		54		11.89167		40.00011		40		22.97368		98.34753		98.08291		54.94561		52.89728		52.80349		65.97807		35.2813		35.3		97.99892		48.50853		48.51		52.85355
456		3.788228		3.78675		40.61451		11.90478		11.82832		55.21341		22.9707		22.97879		79.44616		53.95942		54		11.82832		40.02864		40		22.98241		98.21144		98.08596		54.94583		52.98744		52.94163		63.81987		35.2954		35.3		98.19985		48.4986		48.51		52.75429
468		3.788068		3.78675		40.56824		11.85881		11.90293		55.3133		22.97826		22.99073		79.46036		53.97846		54		11.90293		40.01493		40		22.97846		98.33926		98.23271		54.93713		52.82028		53.00015		53.08293		35.30816		35.3		98.38262		48.5238		48.51		53.00642
480		3.786843		3.78675		40.21081		12.01811		11.75466		54.98285		22.9973		22.98613		79.44069		53.94164		54		11.75466		40.00502		40		22.97569		98.22284		98.24963		54.94946		52.80208		52.96334		53.86052		35.30744		35.3		98.37316		48.5214		48.51		52.98259
492		3.785753		3.78675		39.89266		11.90296		11.92185		55.3928		23.01963		22.9946		79.43028		53.98362		54		11.92185		40.06146		40		22.99284		98.34393		98.11912		54.89375		52.81649		52.83711		60.7573		35.29999		35.3		98.26302		48.51175		48.51		52.88604
504		3.786499		3.78675		40.10985		12.07714		11.7392		54.95991		22.9724		22.97697		79.456		53.93811		54		11.7392		40.04868		40		22.98917		98.13876		98.29994		54.95731		52.84117		52.85042		61.20109		35.31065		35.3		98.41689		48.51031		48.51		52.87151
